id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
1843034	SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT	9630447	Lois	Manhattan	Midtown	40.76547	-73.97729	Entire home/apt	295	2	0			1	0
5550377	Sunny East Village	13972159	Erin	Manhattan	East Village	40.72681	-73.97994	Entire home/apt	250	2	12	43081	0.26	1	0
31203696	"1 bedroom / 1 bathroom in Bushwick, Brooklyn"	1498228	Annie	Brooklyn	Bushwick	40.68759	-73.90727	Private room	79	3	7	43641	1.11	1	69
8153005	Sunny 2 BR apartment in E Village	19966390	John	Manhattan	East Village	40.72845	-73.97989	Entire home/apt	200	2	3	42289	0.06	1	0
16396301	Columbus Circle Single Bedroom	19855956	Laurie	Manhattan	Hell's Kitchen	40.76514	-73.98551	Private room	100	7	0			1	0
32164372	Semi-studio in MIDTOWN HK	133130315	Artem	Manhattan	Hell's Kitchen	40.76379	-73.9872	Entire home/apt	170	1	4	43612	1.05	6	123
29766259	Cozy Artsy Room 2nd	52370129	Nino	Brooklyn	Bay Ridge	40.62461	-74.0297	Private room	60	2	9	43647	1.16	2	31
27061395	Affordable room in a super convenient location	4915341	Son	Manhattan	West Village	40.73666	-73.99851	Private room	59	7	5	43646	0.43	3	3
36109691	Modern and Beautiful Riverdale Apartment	118853924	Sayar	Bronx	North Riverdale	40.90527	-73.89707	Entire home/apt	150	30	0			1	89
425784	"An airy, comfy, bookish refuge!"	2116807	Rafil	Brooklyn	Vinegar Hill	40.70279	-73.98284	Entire home/apt	190	4	8	43102	0.09	1	0
6746003	Retro Style Living In New York City	1211067	"Hans, Sandra & Son"	Staten Island	Tompkinsville	40.62154	-74.08701	Private room	49	2	100	43645	2.12	2	284
841075	Spacious and Clean Brooklyn Flat	4392420	John	Brooklyn	Bushwick	40.70366	-73.9269	Entire home/apt	85	15	22	42665	0.28	1	0
32722385	Large bright room in Brooklyn artist's apartment!	6753972	July	Brooklyn	Bedford-Stuyvesant	40.68362	-73.95692	Private room	60	1	1	43611	0.67	1	95
23684973	"Gramercy Park. Private, on the park"	7201216	Emmanuel	Manhattan	Gramercy	40.7368	-73.98518	Private room	110	1	69	43639	4.34	1	176
26043558	Beautiful large floor-through apartment	31410976	Linda Jo	Brooklyn	Bedford-Stuyvesant	40.68681	-73.93344	Entire home/apt	183	3	24	43647	1.89	1	115
15775049	Room in charming new apartment	16878736	Gabriela	Brooklyn	Bedford-Stuyvesant	40.67989	-73.94298	Private room	55	2	16	43466	0.52	1	311
14230982	Great private room with all amnetities!	86510175	Oonamaria	Brooklyn	Cypress Hills	40.68139	-73.89034	Private room	55	2	7	42611	0.2	1	0
22279816	THE PERFECT JANUARY SUBLET	41930087	Storm	Manhattan	Washington Heights	40.84826	-73.94131	Private room	65	1	6	43123	0.33	1	0
25903655	Sun Drenched Artist Loft in Williamsburg!	67191518	Reisha	Brooklyn	Williamsburg	40.71777	-73.96173	Entire home/apt	250	4	8	43647	0.7	1	156
11961053	Sunlit Red Hook Pied-à-terre	3752933	Steve	Brooklyn	Red Hook	40.67849	-74.01178	Private room	85	2	66	43640	4.58	1	59
19818960	Harlem Haven Cozy Private Bed & Bath	1693845	Roni	Manhattan	Harlem	40.81553	-73.94672	Private room	135	2	33	43618	1.4	1	75
16601748	"Queen Room w/ Memory Foam, In-room TV and Rooftop"	94522062	Christine	Manhattan	East Village	40.7229	-73.98476	Private room	67	1	6	43612	0.2	1	9
35238691	Sunnny & Huge bedroom with Plants	76273640	Dani	Brooklyn	Williamsburg	40.70478	-73.93851	Private room	95	7	1	43624	1	1	97
14152806	"Large & unique, über-modern studio"	31301220	Helen	Brooklyn	Williamsburg	40.71192	-73.9628	Entire home/apt	249	9	19	43012	0.66	1	0
21718529	Sunny room in Bushwick loft with skyline views	2793254	Johnny	Brooklyn	Bushwick	40.70466	-73.92043	Private room	100	3	26	43645	1.7	3	170
20990053	Beautiful place in Brooklyn! #2	151084261	Angie	Brooklyn	Williamsburg	40.71772	-73.95059	Private room	79	999	24	43279	1.12	6	249
735890	"Homey, Clean studio- East Village"	3839667	Hallie	Manhattan	East Village	40.72369	-73.9894	Entire home/apt	120	7	6	43102	0.08	1	0
15511749	"New Listing---Clean, Spacious 1-Bedroom in SoHo"	99665419	Nicole	Manhattan	SoHo	40.72391	-74.00658	Entire home/apt	75	4	9	43390	0.53	1	0
22756078	Huge  Private Garden Apt - Memory Foam Mattress	17105274	Matt	Brooklyn	Bushwick	40.69124	-73.90236	Private room	69	14	6	43643	0.35	2	319
7194042	Spacious Williamsburg Loft Studio	7546816	Emma	Brooklyn	Williamsburg	40.71781	-73.96251	Entire home/apt	168	2	20	43415	0.41	1	0
34470954	Chelsea Pines Inn - Superior Queen	255234351	Ejaz	Manhattan	Chelsea	40.74006	-74.00248	Private room	159	1	0			4	362
6078788	"LES  3 BR Apt, CENTRALLY LOCATED!"	1820750	Eric	Manhattan	Lower East Side	40.72004	-73.98896	Entire home/apt	257	3	11	42949	0.22	1	0
8809420	"Spacious, Sunny & Clean, 1 bed, 1.5 bath Apt"	33899056	Ashley	Brooklyn	Bushwick	40.69609	-73.92369	Entire home/apt	73	45	3	42602	0.07	1	21
31682665	Cozy place in Astoria	8810794	Marcela	Queens	Long Island City	40.74776	-73.92875	Private room	50	1	10	43646	2.13	1	125
19702506	Heart of NYC - Best Location In The City	138823659	Andrea	Manhattan	Hell's Kitchen	40.75851	-73.99138	Entire home/apt	275	2	16	43576	0.67	1	0
6822854	Two Story Room With Reclaimed Bed	23582893	Laramie	Brooklyn	Bushwick	40.6904	-73.91538	Private room	58	6	31	43610	0.63	8	147
36037081	Great deal-private-NON shared apt in Chelsea	271114286	Deemy	Manhattan	Chelsea	40.74169	-73.99723	Entire home/apt	240	2	0			1	6
32696766	Cozy East Village Apartment	228235742	Amber	Manhattan	East Village	40.72412	-73.98891	Private room	100	1	0			1	0
27191921	Fort Pl B&B	204752727	Paul	Staten Island	St. George	40.64275	-74.08001	Private room	120	2	1	43560	0.31	1	350
20445845	Urban Fun House in Heart of Williamsburg Brooklyn!	32761103	James	Brooklyn	Williamsburg	40.71394	-73.95669	Entire home/apt	255	14	9	43603	0.41	1	326
5940268	The Big Room in Flushing	30839692	Stavros	Queens	Flushing	40.75518	-73.80422	Private room	50	1	154	43652	3.05	3	243
455801	Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!	2265770	Jeanine	Manhattan	Harlem	40.80533	-73.95204	Private room	65	4	109	43362	1.25	3	0
22081871	Artsy 2BR Home w/ High Ceilings + Brick Walls	19909719	Danny	Brooklyn	Greenpoint	40.72397	-73.94695	Entire home/apt	295	7	1	43104	0.05	2	0
8426584	Sunny large apt facing huge park. 20min2Manhattan	5354888	Clifford	Brooklyn	Prospect-Lefferts Gardens	40.65661	-73.96144	Private room	80	1	169	43612	4.11	1	233
3458525	Modern & Cozy 1BD Garden Apt	17430718	Natasha	Manhattan	Harlem	40.81511	-73.94315	Entire home/apt	115	3	64	43635	1.05	2	211
30023607	Sunny bedroom with a view in East Village/LES/NYC	29217011	Eb	Manhattan	Lower East Side	40.72122	-73.98652	Private room	85	4	2	43469	0.28	1	0
6006387	FABULOUS SUNNY BEDROOM IN HARLEM	31181172	T.	Manhattan	Harlem	40.82442	-73.95203	Private room	50	20	9	43127	0.24	1	300
1552242	Single family home 2 bedrooms  2 bathrooms	8126811	Jessica	Queens	Long Island City	40.75676	-73.93463	Entire home/apt	250	3	184	43642	2.65	1	84
11009529	Very Large room at Brooklyn&Breakfast	344035	Brooklyn&   Breakfast    -Len-	Brooklyn	Prospect Heights	40.67824	-73.97106	Private room	65	1	245	43631	5.87	13	339
14441627	Zen Temple Vibe apt in heart of Hells Kitchen NYC	88884610	Lena	Manhattan	Hell's Kitchen	40.75987	-73.99008	Entire home/apt	198	3	15	43612	0.43	1	4
35222046	Bushwick garden just a block to L train.	7780845	Liset	Brooklyn	Bushwick	40.70098	-73.9193	Entire home/apt	120	3	0			3	77
12764005	Brand New Clean and Sunny one bed!	7465850	Flower	Brooklyn	Bushwick	40.69761	-73.92495	Entire home/apt	120	4	43	43640	1.15	1	243
9334365	1bd steps from Central Park/museum	20592462	Julia	Manhattan	Upper East Side	40.77751	-73.9556	Entire home/apt	125	1	1	42331	0.02	1	0
31599436	"Elegant, Mid Century Modern Apt (Entire Place)"	12618858	Alimah	Brooklyn	Bedford-Stuyvesant	40.6848	-73.92974	Entire home/apt	130	2	5	43632	1.39	2	64
36276474	Modern Luxury in Brooklyn's Premier Neighborhood	494507	Elizabeth	Brooklyn	Gowanus	40.67587	-73.98418	Private room	100	5	0			1	91
31964801	Harlem Residence	10257350	Mauricio	Manhattan	Washington Heights	40.83488	-73.94452	Private room	55	2	8	43635	2.29	2	44
190267	Large Luxury Upper East Side Studio	918866	Marina	Manhattan	Upper East Side	40.76684	-73.95944	Entire home/apt	169	7	39	43653	0.41	1	44
9350645	Entire 2bed apt in Brooklyn	13031745	Madeline	Brooklyn	Williamsburg	40.7073	-73.94219	Entire home/apt	98	4	3	42452	0.07	3	0
36064676	Trendy and Tranquil Brooklyn Duplex	271300364	Your Fave	Brooklyn	Bushwick	40.69599	-73.93154	Entire home/apt	172	1	0			1	88
11542467	Manhattan Gem-Space & Convenience	52203920	Jennifer	Manhattan	Washington Heights	40.8348	-73.94067	Entire home/apt	150	2	119	43646	2.95	1	300
3970755	Sunny Junior 1 Bedroom	3164949	Robert	Brooklyn	Cobble Hill	40.68781	-73.99415	Entire home/apt	160	4	0			1	0
1402084	"Waterfront Red Hook, Brooklyn"	2362862	Louise	Brooklyn	Red Hook	40.67611	-74.01635	Entire home/apt	125	3	23	43619	0.64	1	77
9457285	The Central Park Studio	8604689	Emel	Manhattan	Upper East Side	40.76892	-73.96845	Entire home/apt	214	3	151	43642	3.58	1	219
26777948	Comfortable Studio Apartment	120035273	Ral	Bronx	Edenwald	40.89245	-73.83721	Entire home/apt	42	1	32	43636	2.74	1	32
25208234	Empty private place to crash for the night	188830760	Stanley	Queens	Ridgewood	40.70367	-73.91063	Private room	110	1	3	43373	0.28	1	365
6516344	Beautiful Spacious 1 Bed in Hip Harlem Neighborhd	25865233	Leonarda	Manhattan	Harlem	40.81698	-73.95259	Entire home/apt	115	3	71	43562	1.43	1	4
16299269	Single Minimal Bedroom in Hip area of Brooklyn NYC	4453703	Kraig	Brooklyn	Bushwick	40.69731	-73.93272	Private room	43	1	1	42712	0.03	1	0
12774144	Private big room/Queen bed/Nice Apt	65621401	Robert	Queens	Ditmars Steinway	40.77822	-73.90895	Private room	49	1	7	43623	0.18	1	341
19825578	"Beautiful Cozy,clean NYC nest at amazing location."	21938310	Jane	Manhattan	East Village	40.72818	-73.98925	Private room	95	2	1	42940	0.04	1	54
8863005	Quaint Midtown Studio	46395463	Heather	Manhattan	Midtown	40.75556	-73.96817	Entire home/apt	150	1	3	42366	0.07	1	0
19590209	30+Day: Fun 3 Bedroom (kids Favorite) Home by Deck	137522531	Ali	Queens	Flushing	40.75558	-73.81019	Entire home/apt	298	6	30	43578	1.34	7	174
9363966	2 BR available for summer rental!!!	48588586	Adam	Manhattan	Midtown	40.75511	-73.96825	Private room	75	1	0			1	0
19712687	"Sunny, spacious, homey Brooklyn loft"	11989253	Hiji	Brooklyn	Bushwick	40.70113	-73.92299	Private room	60	3	0			1	0
11611298	Gramercy Garden Terrace	56372211	Gordon	Manhattan	Gramercy	40.73737	-73.97995	Private room	97	3	120	43647	3.04	1	18
22410246	"Luxury 2 Bedroom, 2 Bathroom Apt with Roof & Gym"	54586794	Victoria	Manhattan	Upper East Side	40.76072	-73.96272	Entire home/apt	250	2	1	43100	0.05	1	0
23273676	Little Italy Spacious Room	116976293	Topher	Manhattan	Little Italy	40.71913	-73.99835	Private room	69	2	45	43632	2.75	2	0
23612962	Modern Luxury Studio in Manhattan	15798930	Sunil	Manhattan	Financial District	40.70438	-74.00856	Entire home/apt	115	7	5	43289	0.32	1	0
7277102	"4 Bed, Duplex Garden Apt. on lovely, quiet block"	228858	Jada	Brooklyn	South Slope	40.66163	-73.98602	Entire home/apt	295	9	2	42241	0.04	2	1
15857259	5 Star Luxury 2 BR Suite Heart of Manhattan	26556695	Alyssa	Manhattan	Midtown	40.7611	-73.97412	Entire home/apt	2000	2	3	43616	0.38	6	364
31652254	Photo Studio & Creative Space	5095364	Michael	Manhattan	Nolita	40.72095	-73.99756	Entire home/apt	1200	1	1	43499	0.19	1	27
24783060	[Priv Rooftop] Sunny-Spacious duplex Penthouse	187388261	Miguel	Brooklyn	Bedford-Stuyvesant	40.68135	-73.93709	Entire home/apt	140	8	1	43465	0.16	1	0
31270322	Private bedroom in Queens//Netflix	5691195	Aislyn	Queens	Flushing	40.72744	-73.81005	Private room	75	2	0			1	0
7023636	"Safe,quiet,cozy,Washington Hts Apt"	36816089	Lynn	Manhattan	Washington Heights	40.84454	-73.94188	Private room	70	1	0			1	0
33491297	Entire Apartment in Park Slope Brownstone	3208908	Julie	Brooklyn	Park Slope	40.68068	-73.97938	Entire home/apt	245	3	3	43628	1.29	1	35
35914333	"Room near NYU, New School, Union Square, Chelsea"	4915341	Son	Manhattan	West Village	40.73691	-73.99715	Private room	79	28	0			3	70
20673848	Big One Bedroom Directly Across from Central Park!	73597988	Shaye	Manhattan	Upper West Side	40.79982	-73.96058	Entire home/apt	135	2	1	42988	0.04	1	0
24398725	Relaxing place for recharge energy	110907551	Maria	Manhattan	Midtown	40.74515	-73.9813	Private room	120	1	12	43643	5	2	156
24378513	Sunny Spacious Private Bedroom in Brooklyn	714531	Gabriel	Brooklyn	Prospect-Lefferts Gardens	40.65618	-73.95664	Private room	55	4	26	43640	1.81	1	73
2744185	"PRIVATE, GIGANTIC full floor loft w/priv bath"	2739598	Sandy	Manhattan	Harlem	40.81677	-73.94371	Private room	175	3	89	43613	1.41	1	324
5346743	Beautiful room close to Manhattan	7451917	Fe	Brooklyn	Bay Ridge	40.63304	-74.02811	Private room	55	15	7	43447	0.13	2	317
13280923	A room for mom or woman on adventure	74879324	Sophia	Manhattan	Harlem	40.80515	-73.95595	Private room	79	3	50	43387	1.33	1	36
29361344	Spacious and Airy Apt - 20 min to Manhattan!	221201866	Jesse	Brooklyn	Gowanus	40.68216	-73.98199	Entire home/apt	115	1	9	43471	1.03	1	0
12854724	Great Modern Studio in Chelsea!	49622928	Oxana	Manhattan	Chelsea	40.74066	-73.99895	Entire home/apt	75	1	132	43639	4.58	1	317
10034709	"Fun, Cute, Sunny Bushwick Room"	51513260	Morgan	Brooklyn	Bushwick	40.70136	-73.91857	Private room	35	6	1	42425	0.02	1	0
26994076	Brooklyn Magic Bunk Share	201015598	Anchor	Brooklyn	Bedford-Stuyvesant	40.69052	-73.94149	Shared room	30	1	32	43637	2.74	17	83
4808065	Midtown East Lovely Nice Studio	23982388	Jolie	Manhattan	Midtown	40.75244	-73.96619	Entire home/apt	125	30	5	42840	0.1	5	331
24205351	Wyndham Midtown 45 (2 Bedroom Presidential) 8A	100238132	Michael	Manhattan	Midtown	40.75368	-73.97317	Entire home/apt	339	3	30	43467	2.07	12	0
9413809	Bright & Calm Brooklyn Retreat	492064	Melanie	Brooklyn	Clinton Hill	40.68281	-73.96446	Entire home/apt	128	2	37	43429	0.84	1	0
34547543	Bedroom Near Queens Center Mall	120746245	Yvon	Queens	Elmhurst	40.73209	-73.88142	Private room	34	1	0			1	0
18889038	Quiet Bedroom in prime Park Slope!	80333891	Mai	Brooklyn	Park Slope	40.67386	-73.98439	Private room	40	7	2	42937	0.08	2	0
12537221	Great Location	67884746	Linda	Brooklyn	Prospect Heights	40.67947	-73.96466	Private room	105	2	172	43640	4.5	1	83
31595243	"Cozy and Renovated 2 BR Apt in UWS, Central Park"	47038126	Brigitte	Manhattan	Upper West Side	40.7859	-73.9723	Entire home/apt	300	3	2	43596	0.45	2	40
35935711	Spacious room near Bed- Stuy	270293762	Ruben	Brooklyn	Bedford-Stuyvesant	40.68789	-73.95596	Private room	55	1	0			1	312
24024496	1 Bedroom+Piano Studio Manhattan Near Central Park	31671247	Tj	Manhattan	East Harlem	40.79398	-73.9397	Entire home/apt	140	2	17	43548	1.24	1	7
29821404	Sunny Bohemian Apartment in Solar Building!	224317523	Olivia	Brooklyn	South Slope	40.66402	-73.98282	Entire home/apt	285	5	29	43632	3.57	1	74
21645706	Private room in a luxury building	34161028	Agnese	Brooklyn	Vinegar Hill	40.69925	-73.98266	Private room	100	3	2	43102	0.11	3	96
4601325	Cozy private bedroom in Manhattan	23847354	Nicole	Manhattan	East Harlem	40.78882	-73.94869	Private room	67	1	2	42407	0.05	1	0
8167145	Cherry Blossom Apartment	1510638	Alessandro	Queens	Astoria	40.75535	-73.91397	Entire home/apt	135	7	2	42279	0.04	1	157
10390902	Cozy spot off L train - 20min>City	53495399	Blake	Brooklyn	Bushwick	40.70526	-73.91964	Private room	75	1	1	42453	0.02	1	0
32661869	Bushwick room above punk bar	52835849	Heather	Brooklyn	Bushwick	40.70153	-73.92996	Private room	60	7	0			2	332
10067083	Entire apt in the heart of uber hip & cool Nolita	22217087	Gabriela	Manhattan	Nolita	40.72321	-73.99532	Entire home/apt	175	3	12	43618	0.28	1	0
8106774	BRIGHT HARLEM FLOOR THRU	7380428	Mel	Manhattan	Harlem	40.81525	-73.94552	Entire home/apt	165	7	86	43644	1.84	3	99
13643063	Beautiful Brownstone Triplex	79176358	Jackie	Brooklyn	Boerum Hill	40.68601	-73.98335	Entire home/apt	200	5	0			1	0
16710300	"Charming, Authentic Village Walkup"	53277135	Cody	Manhattan	West Village	40.73194	-74.00254	Entire home/apt	164	3	20	43625	0.68	1	0
22852435	SUITE BKLYN - Private 1 Bedroom Apartment	169012324	Salisha	Brooklyn	East Flatbush	40.63767	-73.94011	Entire home/apt	80	90	23	43358	1.38	1	156
28317113	!PERFECT PRIVATE ROOM PLACE 2MIN FROM THE SUBWAY!	213795822	MateusDaniela	Brooklyn	Bushwick	40.68235	-73.90602	Private room	47	2	30	43653	3.63	2	303
24497265	Brand New Executive Studio	61391963	Corporate Housing	Manhattan	Murray Hill	40.74651	-73.97868	Entire home/apt	125	30	3	43616	0.5	91	342
22338292	Cute small one bedroom in Queens Woodside	5795423	Alexandre	Queens	Sunnyside	40.74632	-73.91299	Entire home/apt	80	1	3	43600	0.21	1	1
17073870	South Beach Apartment Express to Manhattan	41398005	Mirco	Staten Island	Arrochar	40.59372	-74.06766	Entire home/apt	60	1	25	43653	0.91	3	12
16435953	Bedroom in East Williamsburg!	107082851	Brian	Brooklyn	Williamsburg	40.70899	-73.94063	Private room	45	5	0			2	0
16081163	Bright Brooklyn Bedroom in Crown Heights	17848497	Steve	Brooklyn	Crown Heights	40.67532	-73.94138	Private room	35	3	2	42848	0.07	1	0
35970902	Stunning High Ceiling 2 Bedroom Apt!	145210031	Jesus	Brooklyn	Bushwick	40.69965	-73.92837	Entire home/apt	199	6	0			1	85
31936078	Midtown sleep space	86078176	Nicole	Manhattan	Hell's Kitchen	40.76243	-73.98621	Private room	120	2	0			1	0
393094	Designer studio in Luxury Building	1965972	Alayna	Manhattan	Financial District	40.70621	-74.01525	Entire home/apt	225	4	27	43610	0.31	1	169
11624421	Prvt Bedroom in Brooklyn Brownstone	20114391	Lisa	Brooklyn	Fort Greene	40.68465	-73.97069	Private room	61	60	2	43333	0.09	2	43
70128	"Large, Sunny Room East Village NYC"	354330	Eyal	Manhattan	East Village	40.73198	-73.98881	Private room	65	3	52	43475	0.63	1	5
5010729	Quaint One Bed Apartment on UES	7847292	Tom	Manhattan	Upper East Side	40.77537	-73.95029	Entire home/apt	169	4	147	43639	2.76	1	310
25109931	beautiful holidays	61545139	Lyudmila	Brooklyn	Brighton Beach	40.58033	-73.9657	Private room	100	1	3	43393	0.22	1	250
20665380	Modern 2 bedrooms Apt in brand new building.	8502406	Yassir	Brooklyn	Crown Heights	40.67183	-73.95277	Entire home/apt	135	7	12	43618	0.79	1	0
8068089	Cozy One Bedroom-Lower East Side	7890158	Matthew	Manhattan	Lower East Side	40.71373	-73.98465	Entire home/apt	80	3	16	43409	0.34	1	1
21738018	"2 Blocks from Times Square, Centrally Located!"	158324654	Astor	Manhattan	Hell's Kitchen	40.76123	-73.99022	Entire home/apt	185	1	176	43640	8.92	1	252
12345615	Natural light comfortable room!	52196858	Danny	Bronx	Parkchester	40.83648	-73.85812	Private room	59	1	120	43648	3.11	2	336
18828846	"Private Studio Apartment, Staten Island, NYC"	131115416	Kat	Staten Island	Emerson Hill	40.60642	-74.11756	Entire home/apt	49	1	43	43647	1.67	1	64
35839702	Brooklyn's Best Location ~ Kingsland Paradise	27007200	Lili	Brooklyn	Williamsburg	40.7193	-73.93993	Entire home/apt	125	7	0			1	29
3164997	Charming XL 1br in Astoria	15998942	David	Queens	Astoria	40.77221	-73.92493	Entire home/apt	200	5	22	43237	0.37	1	188
27991020	Prospect Suite	23388169	Jessica	Brooklyn	Prospect Heights	40.67752	-73.96977	Private room	200	2	16	43620	1.62	2	357
21947260	Luxury Studio Apartment right by Central Park!!!	72936542	Taylor	Manhattan	Midtown	40.76119	-73.97005	Shared room	130	1	1	43067	0.05	1	0
34255385	Amazing Apartment infront of Williamsburg Bridge!	258412458	Sophia	Brooklyn	Williamsburg	40.71289	-73.96603	Entire home/apt	300	2	3	43632	1.84	1	25
33360408	Executive private room with full size bed- M train	251296793	Alex	Brooklyn	Bushwick	40.69995	-73.93884	Private room	64	30	0			4	0
28606397	"Affordable Couch-Surfing, Near All"	9731301	Arq	Queens	Jackson Heights	40.75011	-73.89113	Shared room	70	1	2	43555	0.32	1	365
30347852	Huge room in Bushwick apt. 20 mins from Manhattan	40004714	Ruth	Brooklyn	Bushwick	40.69504	-73.93061	Private room	50	2	13	43639	1.83	2	11
21609424	"Cozy private room Astoria 10min to LGA, Manhattan"	153836844	Tony	Queens	Astoria	40.76818	-73.9278	Private room	40	1	134	43653	6.64	1	343
